HeaderID,ProjectName,OngoingInitiation,DiscontinuedDate,CompletionDate,ActualProjectCost,FundingSource,ProjectDescriptionText,NonPointProject,PointProject,ProjectLatitude,ProjectLongitude
457,Reclaimed water to cool boilers,0,0,0,NA,total project cost; $12-$14M,Reclaimed water pipeline from Falkenburg and South County wastwater treatment plants to Cargill Fertilizer will supply up to 1.2 MGD of reclaimed water to cool boilers.,1,1,28.019236,-82.21548
456,Prescribed burn on parcels Northwest A & B,0,0,0,NA,NULL,cargill-neb.com;,1,1,28.019236,-82.21548
455,Maintenance Dredging,0,0,0,NA,NA,"2003 Update: ""We do it every year"".",0,0,27.79,-82.442
454,Reburn Pollution Prevention Equipment,0,2006,0,NA,NA,40% reduction in Nox; 411 TPY reduction,0,0,27.59344,-82.675961
453,Public Involvement and Education,0,0,0,NA,NA,NA,0,0,27.79,-82.442
452,Improve fueling and bilge-pumping for recreational boaters,0,0,0,NA,NA,Program for marinas to engage in voluntary compliance exceeding that which is required by statute and regulations.,0,0,27.86714745,-82.35780285
451,Develop detailed spill response plans,0,0,0,NA,NA,"FDEP reviews fueling operations and management during DRI or marina permitting, and conducts annual inspections of marinas with diesel fuel to ensure adequate response capabilities are in place.",0,0,27.79,-82.442
450,integrated ship tracking system for the bay and permanently fund the PORTS system,0,0,0,NA,NA,"FDEP Bureau of Emergency Response (BER) has, and will continue to, participate on the ACP scientific support subcommittee and other committees, and respond in the event of a spill.",0,0,27.86714745,-82.35780285
449,Develop a long-term dredging and dredged material management plan,0,0,0,NA,NA,"document has been prepared which identifies dredged material volume and quality, potential placement options, and specific beneficial uses of dredged material.",0,0,27.79,-82.442
448,Investigate cumulative impacts of power plant entrainment on fisheries,0,0,0,NA,NA,"EPA Region IV has proposed that Tampa Bay be considered as a case study on the cumulative impacts of power plants. If this study is approved, a locally financed study will not be necessary.",0,0,27.86714745,-82.35780285
447,Establish and enforce manatee protection zones,0,0,0,NA,NA,Permitting staff participated in ABM discussions for the establishment of manatee protection zone within Tampa Bay.,0,0,27.79,-82.442
446,Support increased on-water enforcement,0,0,0,NA,NA,It was recommended that legislative action not to be taken regarding Salt Water Fishing License revenues.,0,0,27.79,-82.442
445,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
444,Improve compliance with and enforcement of wetland permits,0,0,0,NA,NA,Permitting staff continues to strive to improve compliance and enforcement of permits that authorize wetland impacts.,0,0,27.86714745,-82.35780285
443,Support waterfront homeowners enhancement of shorelines and limit runoff,0,0,0,NA,NA,"Permitting staff continues to encourage the construction of vegetated buggers, swale and berms, and native planting to reduce pollutant discharge and to capture ad retain runoff.",0,0,27.79,-82.442
442,Improve management of parking and vehicle access along causeways,0,0,0,NA,NA,Permitting staff participate in the selection of coastal areas to be recommended as restricted or no vehicle access.,0,0,27.86714745,-82.35780285
441,Restrict impacts to hard-bottom communities,0,0,0,NA,NA,Resources permitting staff continues to follow guidelines aimed at reducing propeller scarring of seagrasses. 2003 Update includes specific mitigation site information.,0,0,27.79,-82.442
440,Support reduction of propeller scarring,0,0,0,NA,NA,Implementation of projects to reduce propeller scarring,0,0,27.86714745,-82.35780285
439,NA,0,2006,0,NA,NA,NA,0,0,27.86714745,-82.35780285
438,Support Implement Mitigation Criteria for Tampa Bay,0,0,0,NA,NA,"FDEP have and will continue to participate directly in the FDOT mitigation process, review all mitigation permits, and implement restoration-site mitigation projects.",0,0,27.79,-82.442
437,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
436,Healthy Beaches Tampa Bay,1999,0,0,NA,NA,NA,0,0,27.79,-82.442
435,Maintenance plans identifying overflow areas within their sewage collection systems,0,0,0,NA,NA,"The FDEP and TBEP will establish a task force to review current policies relating to sewer overflows, suggest improvements, and develop basic guidelines for improved operation and maintenance.",0,0,27.79,-82.442
434,Support for IPM,0,0,0,NA,NA,"In response to aerial spraying to control medflies, FDEPÃ¢â‚¬â„¢s Water Quality Assessment Section and Technical Services staff have been, and will continue to be, involved in monitoring Malathion for surface water exceedances.",0,0,27.86714745,-82.35780285
433,Clean Marina Program,1996,0,0,NA,NA,NA,0,0,27.79,-82.442
432,Household Hazardous Waste (HHW),1992,0,0,NA,NA,NA,0,0,27.79,-82.442
431,United States Coast Guard (USCG) Battery Project,0,0,0,NA,United States Coast Guard,NA,0,0,27.79,-82.442
430,Residuals and Septage Tracking and Compliance (RETRACE),0,0,0,NA,NA,NA,0,0,27.79,-82.442
429,Support for design standards for septic systems,0,0,0,NA,NA,"FDEP recommends working with DOH on the development of this plan, which might include an Environmental Septage Design Standards and Monitoring Activities Workshop.",0,0,27.86714745,-82.35780285
428,Require standardized monitoring of wasterwater discharges,0,0,0,NA,NA,"FDEP data entry has been centralized for discharge monitoring report (DMR) data for dischargers to state surface waters, and it is entered within 30 days of submittal.",0,0,27.86714745,-82.35780285
427,FDEP Surface Water Assessments,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
426,NPDES permitting authority,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
425,Hillsborough County Reclaimed Aquifer Storage and Recovery (ASR),0,2005,0,NA,NA,Aquifer storage and recovery of reclaimed water from the Northwest Regional Water Reclamation Facility to enhance the reuse capacity.,0,1,27.86714745,-82.35780285
424,Tampa Water Resource Recovery Project,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
423,Support of reclaimed where it benefits the Bay,0,0,0,NA,NA,"The encouragement and promotion of water reuse have been established in Chapters 403 and 373, Florida Statutes, as formal state objectives.",0,0,27.86714745,-82.35780285
422,Support of public and business energy conservation,0,0,0,NA,NA,"FDEP developed curriculum for students focusing on how to be more conscious of the environment and how individual actions impact the environment (air, water, and waste)",0,0,27.86714745,-82.35780285
421,Support of Atmospheric Deposition,0,0,0,NA,NA,"Office of Air Programs Communication and Outreach in Tallahassee addresses air and energy issues, including promotion of business and public energy conservation.",0,0,27.79,-82.442
420,Support Best Management Practices on Farms,0,0,0,NA,NA,Several projects implemented to support BMPs on farms.,0,0,27.86714745,-82.35780285
418,Promote Brownfield development,0,0,0,NA,NA,Year 2000 Update: FDEP continues to promote Brownfield development to discourage new development of natural undisturbed areas and curtail urban sprawl.,0,0,27.86714745,-82.35780285
417,Support retrofitting existing stormwater sources,0,0,0,NA,NA,FDEP Bureau of Submerged Lands and Environmental Resources continues to require retrofitting of existing stormwater sources to the extent property development proposes to change runoff or drainage patterns.,0,0,27.86714745,-82.35780285
416,Promote use of porus surfaces,0,0,0,NA,NA,FDEP Bureau of Submerged Lands and Environmental Resources continues to encourage the minimization of proposed paved areas and where possible.,0,0,27.86714745,-82.35780285
415,P2 Stormwater Pollution Prevention Program,0,0,0,NA,NA,"P2 will provide free, non-regulatory information and assistance regarding industrial processes for source reduction, waste minimization and on-site recycling, and on-site technical assistance.",0,0,27.79,-82.442
414,Florida Yards & Neighborhoods support,0,0,0,NA,NA,"Florida  Yards & Neighborhoods Program (FY&N) is an educational outreach program of the University of Florida Cooperative Extension Service.
Year 2000 Update/revisions:No Change.",0,0,27.86714745,-82.35780285
412,FDEP Phosphate Management Program,0,0,0,NA,NA,"On December 7, 1997 Mulberry Phosphate, Inc. (MPI) discharged approximately 50 to 60 million gallons of acidic process wastewater into Skinned Sapling Creek and the North Prong of the Alafia River.",0,0,27.86714745,-82.35780285
411,Alafia River Task Force (ARTF),0,0,0,NA,NA,"In May 1992, the FDEP convened the Alafia River Task Force (ARTF) to make recommendations for point and non-point source nutrient and pollutant load reductions and pro-active river restoration projects.",0,0,27.86714745,-82.35780285
410,Blue Sink,0,0,0,NA,NA,FDEP is the lead agency in the 1998 reapplication for an EPA Sustainable Development Challenge Grant to support the restoration of Blue Sink  (the 1997 application was denied).,0,0,27.86714745,-82.35780285
409,Hillsborough River Integration and Coordination Committee (HRICC),0,0,0,NA,NA,"FDEP will continue to lead the Hillsborough River Integration and Coordination Committee (HRICC), which was formed in 1995 in response to legislative initiation of the Ã¢â‚¬Å“Hillsborough River and Bay Ecosystem Demonstration Project.""",0,0,27.86714745,-82.35780285
408,Stormwater Permitting program,0,0,0,NA,NA,"Through its Stormwater Permitting program, FDEP works with partner agencies, local governments and others to develop appropriate stormwater treatment systems for sites that are expected to be sources of high nitrogen runoff.",0,0,27.86714745,-82.35780285
407,Total Maximum Daily Loads (TMDLs) for Tampa Bay segments,0,0,0,NA,NA,"FDEP and EPA have incorporated the Tampa Bay Nitrogen Management Strategy into nitrogen Total Maximum Daily Loads (TMDLs) for Tampa Bay segments, one of the first approved TMDLs for Florida.",0,0,27.86714745,-82.35780285
406,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
405,Establish an integrated ship tracking system and permanently fund PORTS,1998,0,0,"$360,000.00","cost of updates - $250,000; St. Pete Port Authority, private shippers, State",Tampa Port Authority financially supports and provides technical assistance for enhancing navigational safety through the Physical Oceanographic Real-Time System (PORTS). 2005-2010 update in desc file also.,0,0,27.79,-82.442
404,Develop a long-term dredging and dredged material plan for Tampa Bay,0,0,0,"$5,000.00",NA,Tampa Port AuthorityÃ¢â‚¬â„¢s 25-year FDEP permit includes an approved Dredge Management Plan that is reviewed every 5 years. 2003 Update and 2005-2010 update in desc file attached.,0,0,28.019236,-82.21548
403,Improve compliance with and enforcement of wetland permits,0,0,0,NA,NA,Covered through overall cost of TPA Marine Construction Permitting/Sovereign Lands Management Program. 2003 update and 2005-2010 in desc file.,0,0,28.019236,-82.21548
402,Encourage waterfront homeowners to enhance shorelines and limit runoff,0,0,0,"$16,000.00",NA,"The Tampa Port Authority Marine Construction Permitting has established rules designed to encourage shoreline stabilization via native plants, rip-rap materials, etc. as opposed to vertical seawalls.",0,0,28.019236,-82.21548
401,Restrict impacts to hard-bottom communities in Tampa Bay,0,0,0,NA,FDOT also,"The Tampa Port Authority maintains close liaison with EPCHC, SWFWMD, FDEP and ACOE in regard to protection of hard-bottom communities in Hillsborough County through its permit program.",0,0,28.019236,-82.21548
400,Establish and implement mitigation criteria,0,0,0,NA,NA,NA,0,0,28.019236,-82.21548
398,Install pump-out facilities for recreational and live-aboards,0,0,0,NA,also USCG,The Tampa Port Authority requires USCG approved pump-out facilities at all public marinas located on sovereign lands under TPA lease.,0,0,28.019236,-82.21548
397,Reduce pollution from recreational boaters,0,0,0,"$75,000.00",NA,The TPA encourages incorporation of the FDEPÃ¢â‚¬â„¢s Clean Marina program and marina siting via its marine construction permitting program. 2005-2010 update in desc file.,0,0,28.019236,-82.21548
396,Address hot spots of contamination,0,0,0,"$30,000.00",NA,Part of the PortÃ¢â‚¬â„¢s long-term maintenance dredging permit compliance. 2005-2010 update in desc file.,0,0,28.019236,-82.21548
395,Master Plan/Strategic Plan,0,0,0,"$500,000.00",NA,2003 Update in attached desc file. 2005-2010 update included also.,0,0,28.019236,-82.21548
394,Stormwater Pollution Prevention Plan (SWPPP),0,0,0,NA,Port of Tampa businesses,educational program to its tenants in regard to proper practices to reduce discharges of contaminants through stormwater. Updates through 2010 in attached desc file.,0,0,28.019236,-82.21548
393,Public Involvement and Education,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
392,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
391,NA,0,0,0,"$100,000.00",Cost is per mapping event,NA,0,0,27.86714745,-82.35780285
390,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
388,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
387,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
386,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
385,NA,0,0,0,"$170,000.00",NA,NA,0,0,27.86714745,-82.35780285
384,NA,1995,0,0,"$153,831,102.00",NA,NA,0,0,27.86714745,-82.35780285
383,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
382,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
381,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
380,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
379,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
378,Integrated Vessel Tracking System,0,0,0,NA,City funding - federal grant,"In June 1998, St. Petersburg allocated $500,000 in funds left over from a port development grant to finance the VTIS system. The Tampa Port Authority is also providing a significant portion of the operating costs of the system.",0,0,27.79,-82.442
377,Develop and implement a long-term dredge maintenance program for seventeen small boat channels,0,0,0,"$3,200,000.00",Penny for Pinellas,Develop and implement a long-term dredge maintenance program for seventeen small boat channels surrounding its shoreline,0,0,27.826351,-82.752508
376,NA,0,0,0,"$30,000.00",NA,The City of St. Petersburg has enhanced its waterway enforcement of environmental regulations with daily patrols of its 180 miles of shoreline and 84 square miles of roadway.,0,0,27.86714745,-82.35780285
375,Four separate restoration projects,0,0,0,"$700,000.00",NA,Four separate restoration projects totalling 20 acres,0,0,27.826351,-82.752508
374,Establish water quality standards for saltwater beaches,0,0,0,"$8,960.00",Sewer use fees,From March through October water samples are collected weekly from North Shore and Maximo Beach and are analyzed for fecal and total coliform.  These beaches are sampled monthly November through February.,0,0,27.826351,-82.752508
373,Identify overflow areas and address them in their maintenance plan,0,0,0,"$8,000,000.00",sewer use fees,The City of St. Petersburg has continued to implement the recommendations contained in the Sanitary Sewer Evaluation Study SSES document produced in 1998.,0,0,27.826351,-82.752508
372,Improve opportunities for hazardous waste disposal,0,0,0,"$26,000.00",Sanitation fees,The City of St. Petersburg co-sponsors annual household chemical waste collection events with Pinellas County to educate and provide opportunities for the public to dispose of environmentally hazardous material properly.,0,0,27.826351,-82.752508
371,Require standardized monitoring of wastewater discharges,0,0,0,"$120,000.00",Sewer use fees,"The Grease Management Ordinance originally adopted by City Council in June, 2002 will be revisited in the coming pretreatment year to refine various aspects of the program to make implementation and enforcement procedures easier to perform and track.",0,0,27.826351,-82.752508
370,Expand central sewer system to areas served by septic tanks,0,0,0,NA,Sewer use fees,"The City continues to monitor those properties with septic tanks.  At this time, less than 100 properties are identified as having septic tanks.",0,0,27.826351,-82.752508
369,Expand and Improve Reclaimed Water System,0,0,0,NA,Sewer Use Fees,"Continuing evaluation for storing reclaimed in the aquifer, recovery and expansion of reuse sytem. Background testing of ASR well completed in 2001.",0,0,27.79,-82.442
368,Promote Business Energy Conservation,0,2005,0,"$5,000,000.00",NA,"2003 update: 'This goal can be eliminated',",0,0,27.86714745,-82.35780285
366,Low Impact Development,0,2005,0,NA,NA,"St. Petersburg has completed testing of the use of grassy alleys, and have concluded that they cannot cost-effectively install and maintain grass-like alleys. Will continue to monitor turf grass advancements for consideration in the future.",0,0,27.86714745,-82.35780285
365,Assist businesses in implementing BMPs to reduce stormwater pollution,0,0,0,"$50,000.00",Ad Valorum,"Developed and administer an erosion and sediment control training/outreach program for construction site operators, including a construction site inspection checklist that is issued to and reviewed with all appropriate permit applicants.",0,0,27.826351,-82.752508
364,Support for FY&N Program,0,0,0,NA,Ad valorum,"(FY&N) is an educational outreach program of the University of Florida Cooperative Extension Service. Two neighborhoods involved in the FY&N program, with a total of 1200 acres",0,0,27.826351,-82.752508
363,Pollution prevention programs,0,0,0,NA,Ad Valorum,Pinellas County will distribute educational material and offers use of the County's local government access TV channel for public service announcements. 2003 update: educational activities are part of the Pinellas County pollution prevention program.,0,0,27.86714745,-82.35780285
362,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
361,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
360,NA,0,0,0,NA,NA,Pinellas County will participate in these activities as appropriate. Year 2000 Update: No change.,0,0,27.86714745,-82.35780285
359,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
358,Pinellas County on-water enforcement,0,0,0,"$377,000.00",Green fund - taxes,"Year 2000 revisions/updates: Update pending.  Pinellas County has no direct action to take, but workshops we were to participate in to consider funding options for enforcement have not taken place. Year 2003 update: gmistyapbasepincofw104onwaterenforc",0,0,27.826351,-82.752508
357,Minimum seasonal freshwater inflows,0,0,0,NA,NA,Pinellas County has no waters for which SWFWMD plans to develop MLFs within County borders. Watershed management plans include reestablishing the natural timing and volume of streamflows.,0,0,27.86714745,-82.35780285
356,Seagrass Transect Monitoring,0,0,0,NA,NA,"Baywide seagrass conditions monitoring program as been implemented by Hillsborough, Manatee and Pinellas counties, City of Tampa, SWFWMD, EPCHC and FMRI.",0,0,27.86714745,-82.35780285
355,compliance with and enforcement of wetland permits,0,0,0,NA,NA,Pinellas County will participate in the workshop and consider recommendations from the workshop for implementation.,0,0,27.86714745,-82.35780285
354,Protect the Waterfront,0,0,0,NA,NA,Part of the FY&N cirriculum.,0,0,27.826351,-82.752508
353,vehicle access along causeways,0,0,0,NA,NA,"Gandy Bridge Causeway has been converted to a linear park, and ramps and canoe launch areas are currently under design.",0,0,27.86714745,-82.35780285
352,Reduce impacts to hard-bottom communities,0,0,0,NA,NA,Year 2000 revisions/updates:   Still awaiting study of hard bottoms to find if there are any in Pinellas County waters.,0,0,27.86714745,-82.35780285
349,Clean Marina Program,0,0,0,NA,NULL,"Update pending receipt of information on the Good 
Mate Marina Program (which Pinellas is participating 
in). 2003 update-no additional information provided.",1,1,27.86714745,-82.35780285
348,Sewage pump-out facilities,0,0,0,NA,Ad Valorum,2003 update: Educational activities are part of the Pinellas County pollution prevention program.,0,0,27.86714745,-82.35780285
347,Reduction in municipal sewer overflows,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
346,NA,0,0,0,NA,NA,Not applicable to Pinellas County,0,0,27.86714745,-82.35780285
345,Toxic Contaminants Reduction,0,0,0,NA,Ad Valorum,Year 2000 revisions/updates: Update pending receipt of  information regarding Good Mate Marina Program. 2003 update: educational activities are part of the Pinellas County pollution prevention program.,0,0,27.86714745,-82.35780285
344,Promoto proper hazardous waste disposal,0,0,0,NA,Ad valorum,2003 update: educational activities are part of the Pinellas County pollution preventioon program.,0,0,27.86714745,-82.35780285
343,Benthic monitoring,0,0,0,NA,NA,2003 update: nothing has changed,0,0,27.86714745,-82.35780285
342,define environmental performance or design standards,0,0,0,NA,NA,This action will be revisited following the Healthy Beaches Tampa Bay project (initiated in February 1999). 2003 update: not returned,0,0,27.86714745,-82.35780285
341,Standardized monitoring of wastewater discharges,0,0,0,NA,NA,2003 update: no change.,0,0,27.86714745,-82.35780285
340,Expand sewer service to septic tank users in selected areas,0,0,0,NA,NA,2003 update: Must have cooperation of cities.,0,0,27.86714745,-82.35780285
339,business energy conservation,0,0,0,NA,NA,2003 update - not returned to A. Squires,0,0,27.86714745,-82.35780285
337,BMP's on farms,0,0,0,NA,NA,2003 update: not applicable to Pinellas County Action Plan -marked discontinued.,0,0,27.86714745,-82.35780285
336,promote urban compact development,0,0,0,NA,NA,"Pinellas County will participate in the Conference, and will implement recommendations from the conference as is appropriate for the County. 2003 update- no changes",0,0,27.86714745,-82.35780285
335,Stormwater treatment for redeveloped properties,0,0,0,NA,NA,Pinellas County Code already requires properties being redeveloped to meet appropriate stormwater treatment requirements. 2003 update-no changes,0,0,27.86714745,-82.35780285
334,Participation in workshop,0,0,0,NA,NA,"2003 update: no action yet, no meeting planned",0,0,27.826351,-82.752508
333,"FY&N classes, Water-Wise Awards and Workshops",0,0,0,NA,included in ID# 331,"FY&N classes, Water-Wise Awards and Workshops",0,0,27.826351,-82.752508
332,Training in Green Industries BMPs,0,0,0,NA,included in ID# 331,Employees from private industry and governmental entities are trained in Green Industries BMPs.,0,0,27.826351,-82.752508
331,Florida Yards & Neighborhoods (FY&N) and similar pollution prevention programs,0,0,0,NA,see text description for cost break-out through year 2006,An educational outreach program of the University of Florida Extension.,0,0,27.826351,-82.752508
330,Public Education and Information,0,0,0,"$17,924.00","Keep Manatee Beautiful, Manatee Teens, Boat US",NA,0,0,27.86714745,-82.35780285
329,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
328,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
327,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
326,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
325,NA,0,0,0,"$4,000.00",NA,NA,0,0,27.86714745,-82.35780285
324,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
323,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
322,NA,0,0,0,"$2,292.00",NA,NA,0,0,27.86714745,-82.35780285
321,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
320,Multiple restoration projects,0,0,0,"$728,500.00",NA,need to break out as separate projects,0,0,27.86714745,-82.35780285
319,NA,0,0,0,"$15,600.00",Dept. of Health,NA,0,0,27.86714745,-82.35780285
318,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
317,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
316,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
315,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
314,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
313,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
312,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
311,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
310,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
309,Implement Monitoring Program,0,0,0,"$40,000.00","$12,000 annual operating costs.",Sites currently being monitored.,0,0,27.86714745,-82.35780285
308,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
307,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
306,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
305,Implementation of IPM,0,0,0,NA,NA,IPM for County employees.,0,0,27.86714745,-82.35780285
304,FY&N Implementing BMP's,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
303,FY&N,0,0,0,"$100,000.00",NA,FY&N,0,0,27.86714745,-82.35780285
302,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
301,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
300,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
297,Creation of a septic tank maintenance pamphlet,0,0,0,NA,NA,2003 update: project discontinued.,0,0,27.86714745,-82.35780285
295,Expand central sewer to areas now using septic,0,2005,0,NA,NA,"2003 update-county is still analyzing, but it appears to be cost prohibitive.",0,0,28.019236,-82.21548
294,Hillsborough County Reclaimed Aquifer Storage and Recovery (ASR),0,0,0,NA,NULL,Aquifer storage and recovery of reclaimed water from the Northwest Regional Water Reclamation Facility to enhance the reuse capacity. 2003 update: in desc file.,1,1,28.019236,-82.21548
292,Support energy conservation for public and businesses,0,0,0,NA,NA,2003 update in desc file.,0,0,27.86714745,-82.35780285
289,NA,0,2005,0,NA,NA,NA,0,0,27.86714745,-82.35780285
288,Support implementation of BMPs,0,0,0,NA,NA,2003 update: added to desc file.,0,0,28.019236,-82.21548
287,NA,0,2005,0,NA,NA,NA,0,0,27.86714745,-82.35780285
286,Adopt integrated pest management policies,0,0,0,NA,NA,"In 1998, Hillsborough County adopted a resolution requiring the use of Integrated Pest Management techniques at all county facilities, including parks, office complexes and schools.",0,0,28.019236,-82.21548
285,Assist businesses in implementing site management practices to reduce stormwater runoff,0,0,0,NA,NA,"Hillsborough CountyÃ¢â‚¬â„¢s Ã¢â‚¬Å“Operation BayworksÃ¢â‚¬Âù targets businesses and industries, providing information concerning best management practices for waste disposal, landscaping, parking design, etc",0,0,27.86714745,-82.35780285
284,Continue support for Florida Yards & Neighborhoods and similar pollution prevention programs.,0,0,0,"$6,000.00",NULL,Continue support for Florida Yards & Neighborhoods and similar pollution prevention programs. 2003 update in desc file,1,1,27.86714745,-82.35780285
283,Support towards implementation of mitigation criteria for Tampa Bay,0,0,0,NA,NA,"The FWC Office of Environmental Services (OES) has worked with wetland regulatory agencies in evaluating wetland mitigation projects in reference to design, fish and wildlife habitat functions, and success criteria.",0,0,27.79,-82.442
282,Support towards implementation of action plan,0,0,0,NA,NA,"Currently, (1999-2000) the FWC has taken a leadership role in developing and implementing the Coastal Conservation Corridor Plan for the Tampa Bay region in cooperation with other NEP participants.",0,0,27.79,-82.442
281,Update spill response plans for priority areas,0,0,0,NA,NA,The next five-year Area Contingency Plan (ACP)  revision is scheduled to be completed in October 2005.,0,0,27.86714745,-82.35780285
280,Implment long-term dredge material management plan,0,0,0,NA,NA,EPCHC staff has been actively involved in determining and or recommending beneficial uses of dredge disposal for productive purposes for the bay.,0,0,27.86714745,-82.35780285
279,NA,0,2006,0,NA,NA,NA,0,0,27.86714745,-82.35780285
278,Support bay scallop research,0,0,0,NA,NA,The primary goal of the project is to initiate large-scale spawning and subsequent field planting of the bay scallop at various locations in Tampa Bay.,0,0,27.86714745,-82.35780285
277,Establish and enforce manatee protection zones,0,0,0,"$200,000.00",NA,"The Pollution Recovery Fund (managed by EPCHC) and the Gardinier Settlement Trust Fund (co-managed by EPCHC and FDEP) have also provided more than $200,000 in funding to projects related to manatee habitat protection.",0,0,27.86714745,-82.35780285
276,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
275,Apollo Beach restoration,0,0,0,NA,NA,"SWIM project consists of regrading and revegetating about 37 acres of distrubed land to create a series of intertidal marshes, open water features, and transitional and upland habitats near Tampa Bay.",0,0,27.662673,-82.215645
274,Little Manatee River - Land Acquisition,0,0,0,"$9,656,685.00","PIA = $351,534",current-field and row crop; future use-single family; no reduction - Misty,0,0,27.86714745,-82.35780285
273,Alafia River Corridor - Land Acquisition,1994,0,0,"$13,491,310.00",NA,future uses; 923.4=single family; 77.8=medium density; 2091=single family; 929=single family - Misty,1,1,27.826852,-82.132505
272,Violet Cury Nature Preserve - Land Acquisition,1995,0,0,"$1,846,783.00","FCT=$923,391",future use-medium density residential - Misty,1,1,28.095985,-82.438696
271,Upper Little Manatee River - Land Acquisition,0,0,0,"$2,201,088.00",NA,future use-single family residential - Misty,0,0,27.86714745,-82.35780285
270,The Kitchen (FKA Bullfrog/Kitchen/Gibson) Land Acquisition,1997,0,0,"$264,900.00",NULL,"current use-landfill, future use-single family residential - Misty",1,1,27.86714745,-82.35780285
269,Rhodine Scrub (FKA Rhodine Road) Land Acquisition,1997,0,0,"$70,006.00",NULL,future use-medium density residential - Misty,1,1,27.826752,-82.289782
268,Port Tampa Restoration - Land Acquisition,0,0,0,"$1,100,000.00",NA,future use-multifamily residential - Misty,0,0,27.86714745,-82.35780285
266,McKay Bay Palm River Greenway - Land Acquisition,0,0,0,"$350,255.00","GW&T = $315,000","current use-commercial, future use-commercial; no reduction - Misty",0,0,27.86714745,-82.35780285
265,Massie/Zack (McIntosh) - Land Acquisition,1998,0,0,"$1,125,000.00",NA,McIntosh Park a 400-acre ELAPP purchase.,1,1,28.071189,-82.129162
264,Golden Aster Scrub - Land Acquisition,1995,0,0,"$3,089,452.00",NULL,future use-industrial - Misty,1,1,27.86714745,-82.35780285
263,Florida College - Land Acquisition,0,0,0,"$1,800,000.00","FCT = $900,000",future use-medium density residential - Misty,0,0,27.86714745,-82.35780285
262,Cypress Street Restoration Park - Land Acquisition,0,0,0,"$3,956,000.00",NA,future use-multifamily residential - Misty,0,0,27.86714745,-82.35780285
261,Cypress Creek Preserve West/Phase 1 - Land Acquisition,1996,0,0,"$9,620,060.00",NULL,"current use-ag pasture, future use-single family residential; no reduction - Misty",1,1,28.041175,-82.365839
260,Cockroach Creek Greenway - Land Acquisition,2001,0,0,"$1,346,348.00",NULL,"current use-ag pasture, future use-single family residential; no reduction - Misty",1,1,27.86714745,-82.35780285
259,Bullfrog Creek Scrub - Land Acquisition,1996,0,0,"$4,749,122.00","GFWFC=$1,905,000",future use - multifamily residential - Misty,1,1,28.019236,-82.21548
